daytime,damping,is_reference,rank_spearman,rank_kendall,core_i_jaccard,top10_jaccard,top10_mean_rank_shift,top20_jaccard,top20_mean_rank_shift
0.35,0.9,False,0.9943833834576621,0.9427311357198044,0.6666666666666666,0.8181818181818182,0.7,0.7391304347826086,3.0
0.35,0.95,False,0.992314663657752,0.930916816894154,0.631578947368421,0.8181818181818182,1.3,0.7391304347826086,3.7
0.35,1.0,False,0.8942709648008674,0.7376282644800467,0.2916666666666667,0.3333333333333333,11.0,0.25,17.2
0.4,0.05,False,0.9976401917091886,0.9663597733711048,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.1,False,0.9976723833136183,0.9663919649755345,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.15,False,0.9976991187139074,0.9663919649755345,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.2,False,0.997704574918048,0.9663919649755345,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.25,False,0.9977354024714423,0.96671388101983,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.3,False,0.9977424955368251,0.9666816894154006,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.35,False,0.9977422227266179,0.9665207313932527,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.4,False,0.9977528623246923,0.9665851146021117,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.45,False,0.9977643203533875,0.9664241565799639,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.5,False,0.9977768696229109,0.9663275817666753,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.55,False,0.9977967847680241,0.9665207313932527,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.4,0.6,False,0.9977956935271959,0.9666173062065414,0.7222222222222222,1.0,0.6,0.8181818181818182,2.4
0.4,0.65,False,0.9977632291125594,0.9662310069533866,0.7222222222222222,1.0,0.6,0.8181818181818182,2.35
0.4,0.7,False,0.997750407032829,0.9658768993046614,0.7222222222222222,1.0,0.4,0.8181818181818182,2.2
0.4,0.75,False,0.9976917528383175,0.9651043007983517,0.7222222222222222,1.0,0.6,0.8181818181818182,2.3
0.4,0.8,False,0.9976314617825638,0.964718001545197,0.7222222222222222,1.0,0.6,0.8181818181818182,2.3
0.4,0.85,False,0.997454135147994,0.9633337625547257,0.7222222222222222,1.0,0.6,0.8181818181818182,2.3
0.4,0.9,False,0.9971202154545892,0.9604043265516354,0.7222222222222222,1.0,0.6,0.8181818181818182,2.25
0.4,0.95,False,0.9964343705941151,0.9545776461498842,0.6666666666666666,1.0,0.6,0.8181818181818182,2.25
0.4,1.0,False,0.9059687944659377,0.7624803831078686,0.28,0.25,10.4,0.25,16.5
0.45,0.05,False,0.9976721105034113,0.9665207313932527,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.45,0.1,False,0.9977032108670126,0.9666173062065414,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.45,0.15,False,0.9977441323980674,0.9667782642286892,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.45,0.2,False,0.997805241884442,0.967164563481844,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.45,0.25,False,0.9978292491826606,0.9673899047128509,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.45,0.3,False,0.997867988232059,0.9677440123615761,0.7647058823529411,1.0,0.6,0.8181818181818182,2.35
0.45,0.35,False,0.9979708376801093,0.9682912696368788,0.7647058823529411,1.0,0.6,0.8181818181818182,2.35
0.45,0.4,False,0.9980259453419293,0.9687741437033222,0.7647058823529411,1.0,0.6,0.8181818181818182,2.35
0.45,0.45,False,0.9980990584774135,0.9693214009786248,0.7647058823529411,1.0,0.6,0.8181818181818182,2.3
0.45,0.5,False,0.9981468002636438,0.9696433170229205,0.7647058823529411,1.0,0.6,0.8181818181818182,2.25
0.45,0.55,False,0.9982381916829991,0.9703837239248004,0.7647058823529411,1.0,0.4,0.8181818181818182,2.15
0.45,0.6,False,0.9983497710576743,0.9709953644089622,0.7647058823529411,1.0,0.4,0.8181818181818182,2.1
0.45,0.65,False,0.9983991497051469,0.9717035797064126,0.7647058823529411,1.0,0.4,0.8181818181818182,2.0
0.45,0.7,False,0.9984766278039434,0.9723152201905743,0.7647058823529411,1.0,0.4,0.9047619047619048,1.95
0.45,0.75,False,0.9986056670318686,0.9733775431367501,0.7647058823529411,1.0,0.4,0.9047619047619048,1.85
0.45,0.8,False,0.9987499836313876,0.9749549317537987,0.8235294117647058,1.0,0.4,0.9047619047619048,1.7
0.45,0.85,False,0.9989712327092892,0.9768864280195725,0.8235294117647058,1.0,0.4,0.9047619047619048,1.5
0.45,0.9,False,0.9990705356246483,0.9780775173834664,0.8235294117647058,1.0,0.2,0.9047619047619048,1.2
0.45,0.95,False,0.9990675347123709,0.9779165593613186,0.7647058823529411,1.0,0.2,0.9047619047619048,1.2
0.45,1.0,False,0.9111598274393501,0.7782222043630563,0.2962962962962963,0.25,10.2,0.25,16.2
0.5,0.05,False,0.9976816588606573,0.9665851146021117,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.5,0.1,False,0.997732947179579,0.9668748390419778,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.5,0.15,False,0.9978128805702389,0.9674542879217101,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.5,0.2,False,0.9978925411506917,0.9680659284058718,0.7647058823529411,1.0,0.6,0.8181818181818182,2.35
0.5,0.25,False,0.9980011196130898,0.9687741437033222,0.7647058823529411,1.0,0.6,0.8181818181818182,2.35
0.5,0.3,False,0.9980788705220933,0.969385784187484,0.7647058823529411,1.0,0.6,0.8181818181818182,2.35
0.5,0.35,False,0.9981607135842024,0.9701583826937935,0.7647058823529411,1.0,0.6,0.8181818181818182,2.3
0.5,0.4,False,0.9982671095649442,0.9710597476178213,0.7647058823529411,1.0,0.4,0.8181818181818182,2.05
0.5,0.45,False,0.9983874188662445,0.9720254957507082,0.7647058823529411,1.0,0.2,0.8181818181818182,1.8
0.5,0.5,False,0.998499816671541,0.9728946690703065,0.7647058823529411,1.0,0.2,0.8181818181818182,1.8
0.5,0.55,False,0.9986141241482867,0.9738926088076231,0.7647058823529411,1.0,0.2,0.9047619047619048,1.6
0.5,0.6,False,0.9987658066233954,0.9752446561936647,0.8235294117647058,1.0,0.2,0.9047619047619048,1.55
0.5,0.65,False,0.9989087591718793,0.9763713623486995,0.8235294117647058,1.0,0.2,0.9047619047619048,1.45
0.5,0.7,False,0.9990620785082301,0.9783994334277621,0.8235294117647058,1.0,0.0,0.9047619047619048,1.15
0.5,0.75,False,0.9992388595223858,0.980620654133402,0.875,1.0,0.0,0.9047619047619048,0.85
0.5,0.8,False,0.9994519242940764,0.9834213237187742,0.875,1.0,0.0,0.9047619047619048,0.7
0.5,0.85,False,0.9996521669860365,0.9870267834148855,1.0,1.0,0.0,0.9047619047619048,0.4
0.5,0.9,False,0.9998715063924888,0.9930466134432141,1.0,1.0,0.0,0.9047619047619048,0.05
0.5,0.95,True,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5,1.0,False,0.9112825920408866,0.7772886403213377,0.36,0.17647058823529413,10.7,0.2903225806451613,16.05
0.55,0.05,False,0.997715214516122,0.9668426474375483,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.55,0.1,False,0.9977995128700945,0.9673899047128509,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.55,0.15,False,0.9979146387774612,0.9683556528457379,0.7647058823529411,1.0,0.6,0.8181818181818182,2.25
0.55,0.2,False,0.9980303103052419,0.9691926345609065,0.7647058823529411,1.0,0.6,0.8181818181818182,2.25
0.55,0.25,False,0.9981255210674954,0.9700939994849344,0.7647058823529411,1.0,0.4,0.8181818181818182,2.1
0.55,0.3,False,0.9982169124868505,0.9708344063868144,0.7647058823529411,1.0,0.4,0.8181818181818182,2.1
