daytime,damping,flu_pearson,flu_pearson_p,flu_spearman,flu_spearman_p,ev_pearson,ev_pearson_p,ev_spearman,ev_spearman_p,sars_pearson,sars_pearson_p,sars_spearman,sars_spearman_p
0.1,1.0,0.5256840959888444,1.790637214454356e-26,0.4827306038711988,5.248480943891271e-22,0.615282606853368,3.783642772470329e-38,0.5672576413089118,1.8968879360190363e-31,0.3384898880347044,6.538759103284599e-11,0.30255616671984936,6.5972911538828086e-09
0.15,0.05,0.4510778375779449,4.2745875911959905e-19,0.3714741197401076,5.417727717982913e-13,0.5816232543984532,2.4527186978426256e-33,0.3941995636244231,1.427845963803476e-14,0.2561076539512245,1.0808036240968166e-06,0.25249671856561723,1.545668570771999e-06
0.15,0.1,0.45226655482413336,3.3648031819883776e-19,0.37120068300253645,5.650392311955704e-13,0.5827815838444491,1.711132292284555e-33,0.3944466490065445,1.3703505586979839e-14,0.2571669521291745,9.72123622684945e-07,0.25261053657323396,1.5284628294445149e-06
0.15,0.15,0.45352985200777124,2.60650059053832e-19,0.3709582516620937,5.864823224657947e-13,0.5840051192223112,1.1679831073930915e-33,0.3943793623623061,1.3857791075843918e-14,0.2582989362465622,8.675879449092449e-07,0.25236463347035826,1.5658681655367135e-06
0.15,0.2,0.45487599991105154,1.983236361638504e-19,0.3716548208781228,5.26913851738713e-13,0.5853001938905358,7.78263414656801e-34,0.39479700835697457,1.2926942060843414e-14,0.2595124028830634,7.67521991466354e-07,0.25250013109847347,1.5451500166650293e-06
0.15,0.25,0.45631470887960424,1.4789324333826884e-19,0.3713126391423937,5.553972359387189e-13,0.5866741127664173,5.049133144917127e-34,0.39497101603121415,1.2557449794109649e-14,0.26081780165336466,6.722596324895933e-07,0.25231685801037096,1.5732364370920475e-06
0.15,0.3,0.45785749209199195,1.078035447690382e-19,0.3719429886867277,5.040384817068151e-13,0.5881353776526546,3.1796275444151543e-34,0.3957093766457567,1.1101400331170835e-14,0.2622276780295308,5.82140765839549e-07,0.25231224105415373,1.573950252893347e-06
0.15,0.35,0.45951815354385117,7.656774450480694e-20,0.37244917634663366,4.661843697148955e-13,0.5896939879782197,1.936557230738781e-34,0.3958247842712231,1.0889295837184862e-14,0.26375727462802945,4.975081006803819e-07,0.2521699183603261,1.596107096067083e-06
0.15,0.4,0.4613134594230223,5.278332567480159e-20,0.3725487864460055,4.590696144073727e-13,0.5913618546477033,1.135775902481532e-34,0.395684282036635,1.114805400908627e-14,0.26542536607399364,4.1870285498057017e-07,0.251238497627801,1.7486534352120503e-06
0.15,0.45,0.4632640821435451,3.5147004329082695e-20,0.3729223944666067,4.3331781558837824e-13,0.5931533848455758,6.380702969456159e-35,0.3959687335675036,1.0630294041178377e-14,0.26725544311361044,3.460591658599391e-07,0.2518168215783193,1.6523738180697269e-06
